"","Lower95","Median","Upper95","Mean","SD","Mode","MCerr","MC%ofSD","SSeff","AC.10","psrf"
"assessor_intercept[30,9]",-1.04033,0.406433,1.8984,0.414702237553342,0.710042481176933,NA,0.00416165954658532,0.6,29110,0.026625054929844,1.00010504232871
"assessor_intercept[31,9]",-1.0479,0.406503,1.87018,0.413309081431588,0.70486265072675,NA,0.00417378992979019,0.6,28520,0.0246841069318521,1.00014026012566
"assessor_intercept[32,9]",-0.117925,0.8588185,1.82928,0.867270687603863,0.535401660138242,NA,0.0152195849131681,2.8,1238,0.454007161796994,1.0000377020382
"assessor_intercept[33,9]",-0.34817,0.4783725,1.31164,0.476638374910695,0.414294405495145,NA,0.00433300816106385,1,9142,0.1186298941445,1.00004180404022
"assessor_intercept[34,9]",-0.103677,0.906634,1.88262,0.90339283741445,0.545837809790824,NA,0.0159498218079121,2.9,1171,0.47293265446128,1.00047800991779
"assessor_intercept[35,9]",-0.0929532,0.90726,1.89301,0.909309055921025,0.54760881708628,NA,0.0160516481338709,2.9,1164,0.476793426195673,1.00096153721498
"assessor_intercept[36,9]",-1.01082,-0.0414298,0.93865,-0.0447017265190008,0.519928936845786,NA,0.0137195478444478,2.6,1436,0.417832381283956,1.00074995988387
"assessor_intercept[37,9]",-1.0605,0.401492,1.87277,0.409887748045258,0.704311206597342,NA,0.00390911573871979,0.6,32462,0.0223066994761255,1.00016431369192
"assessor_intercept[38,9]",-1.08354,0.404366,1.8605,0.41202943052286,0.709219948647565,NA,0.00415576647451011,0.6,29125,0.023822158456585,1.00027714332091
"assessor_intercept[39,9]",-1.03723,0.4035565,1.90731,0.408698645017357,0.706088445340228,NA,0.00398679182796326,0.6,31367,0.0247805789485464,1.00010783327276
"assessor_intercept[40,9]",-1.09325,0.4035675,1.86016,0.410248751388197,0.706595981794169,NA,0.00421459794708796,0.6,28108,0.0253825036726043,1.00014950495119
"assessor_intercept[41,9]",-1.08759,0.40595,1.87877,0.41320674601294,0.712408233504923,NA,0.0040360591062611,0.6,31156,0.0245056987062023,1.00004984766274
"assessor_intercept[42,9]",-1.06547,0.404985,1.88076,0.412043513466805,0.706991812876071,NA,0.00413185559826412,0.6,29278,0.0257480936054821,1.00001950230514
"nu[1]",-0.669194,-0.1921805,0.284816,-0.188603993507013,0.243285777335541,NA,0.00238113942212947,1,10439,0.164825993260335,1.00048542528971
"nu[2]",-0.641201,-0.131408,0.376124,-0.130453689090805,0.260049278236348,NA,0.00259021283257367,1,10080,0.16053982751064,1.00030853419416
"nu[3]",-0.475115,0.009754045,0.563894,0.012122404224672,0.265664682496372,NA,0.00290054894302222,1.1,8389,0.188005829870158,1.0011799709825
"nu[4]",-0.548269,-0.0175932,0.506659,-0.01523661943691,0.270461552344669,NA,0.00256856356567183,0.9,11087,0.15850434386471,1.00044534705054
"nu[5]",-0.363489,0.154827,0.668124,0.152514313730821,0.261650777689978,NA,0.00259854884698248,1,10139,0.16050967882603,1.00017190586763
"nu[6]",-0.530334,0.07140585,0.693902,0.0717002518605017,0.311199703438225,NA,0.00319242713517929,1,9502,0.163393989545117,1.00032908710401
"nu[7]",-0.957691,-0.4262665,0.152305,-0.423252549056968,0.283848578173554,NA,0.00307155896830065,1.1,8540,0.173462773706916,1.00119388318539
"nu[8]",-0.302779,0.1814845,0.656998,0.178162254457883,0.244425716738337,NA,0.0025920353793159,1.1,8892,0.182120175612608,1.00059401977582
"nu[9]",-0.159229,0.4122625,0.977603,0.412791163906488,0.292131850046788,NA,0.00278156092284038,1,11030,0.144771676215636,1.00006667049147
"sigma",0.03488,0.6568435,1.00725,0.59962880756915,0.283141766228522,NA,0.0121822284348481,4.3,540,0.905818262252584,1.00107549610402
